"","text","score","very.pos","very.neg"
"3623","@AskCapitalOne thanks for the info. Your social media team is on top of it and replied well.",2,1,0
"3624","@AskCapitalOne How is your app is STILL not android 5.0 compatible? This OS was released months ago! Get it together!",1,0,0
"3625","@AskCapitalOne that really ought to be prominent on the site and the confirmation emails. Now I know.",1,0,0
"3626","@AskCapitalOne done",0,0,0
"3627","@AskCapitalOne DM sent",0,0,0
"3628","@AskCapitalOne I have had unimaginably terrible customer service - the
call centers in latin America, the 'secure email' that doesn't answer",-1,0,0
"3629","RT @AskCapitalOne: @Caroliinee_C Hi Caroline-saw your tweet. That wasn't the experience we wanted you to have! Plz tweet us if you need fur…",0,0,0
"3630","@AskCapitalOne I tried to DM but you are not a follower",0,0,0
"3631","@AskCapitalOne No, it is a money market bank account we've had for years.",0,0,0
"3632","@AskCapitalOne I have an online bank account which I cannot access!",0,0,0
"3633","@AskCapitalOne login asks which account, the banking icon says set up your online access. When I try to set it up, it says I already have.",0,0,0
"3634","@AskCapitalOne When can we expect an Android 5.0 app?",0,0,0
"3635","RT @AskCapitalOne: @H0rr0rxqueen Hi there- saw your tweet! Feel free to get started here so you can get that liquid black lipstick! http://…",1,0,0
"3636","Gave a little feedback. @AskCapitalOne went above and beyond to say thanks! My day is absolutely made! #custserv http://t.co/k78Jmdwiz2",0,0,0
"3637","@AskCapitalOne really annoyed right now. Already pulled money from bank account. And still not posted to my account.",0,0,0
"3638","@AskCapitalOne Hi, how long does it take for you to clear a personal check deposited in your checking account from your atm??",1,0,0
"3639","@AskCapitalOne accept*",0,0,0
"3640","@AskCapitalOne But I'm traveling to Europe THIS year. Rep told me to tell vendors to call mastercard if they wouldn't except mag. ridiculous",-1,0,0
"3641","@AskCapitalOne Trying to get a chip &amp; pin card instead of a swipe card; getting blown off by web and phone.",-1,0,0
"3642","@AskCapitalOne One rep suggested the teller call mastercard if they won't take my mag strip card. That is ridiculous. I will go elsewhere.",-1,0,0
"3643","@AskCapitalOne I have talked to two reps about getting a chip card for my trip to Europe and have been blown off saying I could not.",0,0,0
"3644","@AskCapitalOne do i get extra $$ in my bank account for my birthday month",0,0,0
"3645","@AskSunTrust I wasn't on hold for 30+ minutes but definitely a good chunk of the 35 minute call. Sending DM now.",1,0,0
"3646","@AskSunTrust seems like I've been on hold for a good while for nothing to be accomplished. 30+ minutes on my second call...",3,1,0
"3647","@AskSunTrust me and the woman I'm speaking with can barely communicate. My account was froze with no warning or alert sent to me.",-2,0,1
"3648","RT @AskSunTrust: @JayyDalton Hi Jay - sorry to hear you had a poor experience.  Is there anything that we may look into for you? ^VO",-2,0,1
"3649","RT @AskSunTrust: @Forevervava23 Hi- SunTrust here. We're sorry to hear you feel that way. What seems to be the issue? ^ES",-2,0,1
"3650","@AskSunTrust Yall stealing 7 dollars from me every month",-1,0,0
"3651","@AskSunTrust can you please follow me so that I can DM you?",0,0,0
"3652","RT @TonyisRose: @AskSunTrust or why is it that Forbes didn't even rank you in the top 50 banks in America although your assets/resources ex…",1,0,0
"3653","@AskSunTrust no it's working now",0,0,0
"3654","@AskSunTrust Not now. But what do you do if someone that's not you is charging your account after 10pm and your bank doesn't 24 hour care?",0,0,0
"3655","@AskSunTrust 12 am? Or pm",0,0,0
"3656","RT @AskSunTrust: @avargas27  Hi Anny, SunTrust here. You made us LOL! We're sorry if we startled you! Thanks for making us a part of your d…",-1,0,0
"3657","@AskSunTrust Thank you!",1,0,0
"3658","@AskSunTrust  Thank you ! The new year has caused lots of update delays so I was not sure whether the delay was with Delta or Suntrust.",-1,0,0
"3659","@AskSunTrust too long to explain over a single tweet",0,0,0
"3660","@AskSunTrust your customer service is atrocious. Hour long phone call to solve zero of my problems and create two more.",-2,0,1
"3661","@AskSunTrust one hundred dollars to re open my account?!?!",0,0,0
"3662","RT @AskSunTrust: @ABsoul__ Hi, SunTrust here. If you have any banking questions or feedback, we are available via Twitter. ^AD",1,0,0
"3663","@AskSunTrust or why is it that Forbes didn't even rank you in the top 50 banks in America although your assets/resources exceed many above u",2,1,0
"3664","@AskSunTrust I do actually. Why is it that your bank has a 1 star rating for customer satisfaction and you have done nothing to address it?",0,0,0
"3665","@AskSunTrust cool, thanks for the help!",1,0,0
"3666","@AskSunTrust Thanks. Will advise if there is a problem.",-1,0,0
"3667","@AskSunTrust DM me for details.",0,0,0
"3668","RT @AskSunTrust: @peelogangchief We're so sorry to hear that. We know that fraudulent activity is frustrating. Have you contacted us direct…",-3,0,1
"3669","@AskSunTrust Not only have I contacted you twice, but I reset my SecureCode and still had the exact same issue",-1,0,0
"3670","@AskSunTrust you to add mobile deposits to Biz app like u have on personal banking app.",1,0,0
"3671","@AskSunTrust If I have more than 2 or 3 checks, I park n go inside. ATMs were SOOOOOO much better w envelopes. Been anxiously waiting for",0,0,0
"3672","@AskSunTrust It happens at all your locations; doesn't matter which Memphis/Shelby County ATM I try. Always have to deposit one at a time.",0,0,0
"3673","@AskSunTrust can't**",0,0,0
"3674","@AskSunTrust if i can find my card can i go to a branch and just pull cash out",0,0,0
"3675","RT @AskSunTrust: @shivanicpatel Hi, SunTrust here.  We're so glad to hear you're enjoying the benefits of Mobile Deposit! Have a great day.…",4,1,0
"3676","@AskSunTrust Do you know who I can contact?",0,0,0
"3677","@AskSunTrust your help staff is horrible at solving a simple problem. It's like they don't understand what I am saying.",-1,0,0
"3678","@AskSunTrust I am a http://t.co/eDw4rmRDV4  user and they are having connectivity issues with your bank. Call @finicity Aaron 801-984-4200",-1,0,0
"3679","RT @AskSunTrust: @D_Magnificent25 1/2 Hi, SunTrust here. Debit Card transactions normally process within 3-5 business days. Fore more info,",0,0,0
"3680","@AskSunTrust I'll do that.",0,0,0
"3681","@AskSunTrust Roswell",0,0,0
"3682","@AskSunTrust what is your after hours contact for stolen credit cards?",-1,0,0
"3683","RT @johnpfm: @AskSunTrust Your (5) branches in Tallahassee did not answer their phones while open this morning. Call center was not particu…",0,0,0
"3684","@SunTrust @AskSunTrust Fee off - one - and said ""nothing else we can do for you""",0,0,0
"3685","@SunTrust @AskSunTrust Overdrew 7 dollars. I got hit with 4 overdraft fees up to $300+ before I could get my paycheck. Local office took one",0,0,0
"3686","@SunTrust @AskSunTrust I also tweeted you to check yet again and was told yes the money was in the acct. But apparently it wasn't so I -",0,0,0
"3687","@SunTrust @AskSunTrust after checking my acct 3 times last week to make sure my avail. Bal. Was correct with all pending charges considered-",1,0,0
"3688","@AskSunTrust  hey...yes I could not set up my online account ...last night / this morning",0,0,0
"3689","RT @alex_broster: WOW HOW COULD YOU @AskSunTrust",1,0,0
"3690","WOW HOW COULD YOU @AskSunTrust",1,0,0
"3691","@AskSunTrust Disgusted, denied my fraud claim of my small business.They've handled it horribly NOW SUNTRUST STOLE MY $$$$ Case# 2123182 CKCD",-4,0,1
"3692","@AskSunTrust I tried to open an online banking, when I put in my info it said it was wrong.",-1,0,0
"3693","@AskSunTrust last Saturday",0,0,0
"3694","@AskSunTrust No card was mailed nor was there an email or call. Please stop having security breaches. My maint. fees pay for all of this",0,0,0
"3695","@AskSunTrust thank you again SOO much <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",1,0,0
"3696","@AskSunTrust Thank you for your prompt response to my complaint letter. I just got off the phone with a branch mgr.",1,0,0
"3697","SO happy I tweeted to @AskSunTrust . You really cleared everything up in less than 24 hours. I'm so grateful <ed><U+00A0><U+00BD><ed><U+00B9><U+008C> <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> <U+261D> <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> #RoundofApplause",3,1,0
"3698","@AskSunTrust been passed those 3-5 yesterday made a week..",0,0,0
"3699","@AskSunTrust Thank you. I will email the letter I prepared to mail to the corporate office.",1,0,0
"3700","@AskSunTrust Further, that sour taste includes your Twitter presence. I say this totally dispassionately: you all have much work to do.",0,0,0
"3701","@AskSunTrust Thanks for going above and beyond today and taking care of the issue. Deeply appreciated, and quite unexpected. #grateful",0,0,0
"3702","@AskSunTrust I don't really hate you. Please don't do anything to my money.",-1,0,0
"3703","@AskSunTrust no I hate you. I fixed it myself.",-1,0,0
"3704","@AskSunTrust done",0,0,0
"3705","@AskSunTrust it won't allow me to PM you unless you follow me? I'm trying to get some answers on my acct. It shouldn't be this difficult.",-1,0,0
"3706","@AskSunTrust thank you, I will PM you right now.",2,1,0
"3707","Hi friends @AskSunTrust my BFF was in ur keybiscayne branch -ATM swallowed her $ and the manager won't return the $ till tomorrow ! #help!",0,0,0
"3708","@AskSunTrust should be a great weekend. As I will be closing my account at Suntrust. No response no deposits.  #bafoons",1,0,0
"3709","@AskSunTrust Now I know they should be the same. And now I can't sign on to the app. I get this. http://t.co/QBpGZlmKxb",0,0,0
"3710","@AskSunTrust Emilio in Matthews NC. So now I get to spend more in gas than the balance left to correct the issue.",0,0,0
"3711","@AskSunTrust Typing them both in. It was a unique, complex password but I had to change it because the website locked me out and made me.",-1,0,0
"3712","@AskSunTrust Yes. It tells me my password is wrong but then I can use the same password and sign onto the app.",-1,0,0
"3713","@AskSunTrust As an FYI, I can barely recall another customer experience that left me with as sour a taste as the one I had with SunTrust.",-1,0,0
"3714","@AskSunTrust I'm raising money for Trombone and other help for my family. Click to Donate: http://t.co/NDTV3UkOis #gofundme",0,0,0
"3715","@AskSunTrust but business accounts need more especially for the fees you charge. TD, Navy Federal and others have it why not Suntrust?",0,0,0
"3716","@AskSunTrust can I request for a newer card??",0,0,0
"3717","@AskSunTrust yes I can't buy my books online because they said my card needs to expire after July but it's expiring in June.",-1,0,0
"3718","So just because my card is expiring this year I can't even buy my books for school @AskSunTrust ???",0,0,0
"3719","@AskSunTrust Then why no retweet <ed><U+00A0><U+00BD><ed><U+00B8><U+0090> haha",0,0,0
"3720","RT @AskSunTrust: @CoolitBob SunTrust here! =) Love the tweet! ^BT",1,0,0
"3721","RT @AskSunTrust: @nathang_21 You're welcome!  We're just a tweet away whenever you have banking questions.  Have a great day, Nathan! ^VO",2,1,0
"3722","@SunTrust still waiting now day 17 for my replacement ATM card @asksuntrust can't help can you",0,0,0
"3723","@AskSunTrust promises promises day 17 really. Was promised on day five.",3,1,0
"3724","@AskSunTrust still no card. U all are not customer focused are you",0,0,0
"3725","RT @AskSunTrust: @Joelwilly1 2/2 the card, pls DM the info previously requested or contact us via one of the methods mentioned in our  prev…",0,0,0
"3726","@AskSunTrust STill no ATM card. thought I had premiere banking. I'd be better with a piggy bank. Losing trust @suntrust can you spell BofA",1,0,0
"3727","@AskSunTrust with this so called cold front coming in ga will u be open tommorrow",-1,0,0
"3728","@AskSunTrust Thanks. Dark ink, contrasting background, cleared cookies-nada.",0,0,0
"3729","@AskSunTrust Done :)  And Happy new year to you too!",1,0,0
"3730","@AskSunTrust  I have a couple of questions for you, and i have always had more luck with the twitter staff than the 800 number.",1,0,0
"3731","@AskSunTrust Thanks!",0,0,0
"3732","@AskSunTrust Q: I am starting a new job on 1/15. Is there a page I can print out for direct deposit rather than giving a voided check?",0,0,0
"3733","@AskSunTrust looks like my account is just too new!",1,0,0
"3734","Just deposited a check on the mobile app. How do I get my lollipop? Do you mail it to me? @askBBT",0,0,0
"3735","On the phone with @askBBT 
Im so fed up with being taken advantage of.  I've never hated a bank this much like I do now.",1,0,0
