"","text","score","very.pos","very.neg"
"13040","@ipoinvestor You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13041","@achatly You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13042","@sgjjh You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13043","@shamroxk You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13044","@jiniusazn You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13045","@mannycfresh2 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13046","@RZMZCPZ You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13047","@AmexAmjad You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13048","@davegolden99 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13049","@davegolden02 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13050","@davegolden10 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13051","@CPZDZMZ You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13052","@davegolden18 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13053","@davegolden14 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13054","@davegolden15 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13055","@davegolden13 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13056","@DaveGolden6 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13057","@linettegolden02 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13058","@linettegolden01 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13059","@davegolden05 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13060","@rhondagolden03 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13061","@linettegolden04 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13062","@linettegolden03 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13063","@tweet033ghd You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13064","@goldenhelpdesk You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13065","@davegolden11 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13066","@davegolden17 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13067","@davegolden04 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13068","@fqf3dl You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13069","@davegolden12 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13070","@sgs2hho You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13071","@xiaomingusa_cos You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13072","@Bella14812105 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13073","@xiaomingusa_spg You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13074","@anqiyeusa_sim You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13075","@anqiyeusa_hilt You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13076","@AEZCPZMZ You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13077","@xiaomingusa_hil You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13078","@michael07295720 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13079","@fqf4fido You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13080","@anqiyeusa_free You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13081","@xiaomingusa_fre You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13082","@sccamexeveryday You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13083","@kaibluebird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13084","@us75amexobc You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13085","@esbrgbms13 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13086","@AskAmex logged in",0,0,0
"13087","@JalJlong1 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13088","@jgtbluebird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13089","@cscbluebird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13090","@sccbluebusiness You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13091","@se20242 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13092","@bmcbluebird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13093","@fqf8srv2 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13094","@SurveyRajan You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13095","@AmexJust You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13096","@DrewLeanne You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13097","@amexsyncbluesky You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13098","@thepawtimBBdad You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13099","@brendanmagennis You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13100","@kbcbluebird You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13101","@huolongchen You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13102","@j4zheng You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13103","@thepawtimBB You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13104","@Niehlin2obc You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13105","@khanaaliyahqq4 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13106","@WanymayZSJBlue You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13107","@thepawtimWF You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13108","@leomingusa_spga You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13109",".@AskAmex  Do we need a code to get @taylorswift13 tickets on Friday for her St. Louis shows? Where/how do we do this?",0,0,0
"13110","@KhanalimppLeo You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13111","@SRS_BB You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13112","@AmexOffers @AskAmex Why would I trust AMEX with a new offer after being denied 30,000 SPG points due to canceled 2008 SPG AMEX?",0,0,0
"13113","@jphhonors You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13114","@jpcostcoamex You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13115","@HenningtonM You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13116","@KhanazadqqAlex You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13117","@xiaomingusa_spa You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13118","@thepawtimDL You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13119","@esbrgems13 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13120","@batmanwcm You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13121","@timshan582 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13122","@xiaomingusa_spl You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13123","@thepawtimblue You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13124","@jingchen16 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13125","@xiaomingusa_spx You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13126","@460cidpower You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13127","@LeinadJP You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13128","@jphhonorstodd You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13129","@anqiyeusa_spgx You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13130","@xlchem You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13131","@jerryhzea4 You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13132","@MKSEveryday You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13133","@SandingH You've already enrolled in the #AmexDrybar offer. If this is an error, please contact @AskAmex",-1,0,0
"13134","@AskAmex I need someone who speaks English, to contact me ASAP concerning my account, and fees I've been finding, that should not be there.",0,0,0
"13135","@jonfricke thanks for Tweeting with us. Questions? Contact @AskAmex",0,0,0
"13136","@HuanXu888 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13137","@raghuhyd You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13138","@AskAmex  We want to buy Taylor Swift tickets for St. Louis on Friday.  Do we need a code?   How do I make that happen?",1,0,0
"13139","@priya_kswamy You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13140","@subramaniyantv You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13141","@MADiamond You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13142","@TommyJinJin You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
"13143","@AskAmex Bummer I applied for the Amex Biz Plat 2 weeks too early and now I won't receive the bonus is there a way you can waive the AF...",1,0,0
"13144","@kadelo1 You've already enrolled in the #AmexNewegg offer. If this is an error, please contact @AskAmex",-1,0,0
